fill_number,first_run_number,last_run_number,duration,start_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,efficiency_time,efficiency_lumi,peak_lumi,peak_pileup,bunches_colliding,beta_star,energy,injection_scheme
6641,315706,315713,25476,2018-05-04 17:21:57,2018-05-04 19:34:10,2018-05-05 02:38:46,2018-05-05 02:47:10,364.97003125,352.16803125,100.0,96.492,2.0028140625,58.225536,2448,30.0,6499.32,25ns_2460b_2448_2052_2154_144bpi_19injv2
6640,315693,315705,32954,2018-05-04 02:58:31,2018-05-04 08:07:20,2018-05-04 17:16:34,2018-05-04 17:21:57,332.3219375,316.14725,97.712,95.133,1.522885644531,44.273121,2448,30.0,6499.32,25ns_2460b_2448_2052_2154_144bpi_19injv2
6639,315652,315690,42736,2018-05-03 11:57:48,2018-05-03 14:57:33,2018-05-04 02:49:49,2018-05-04 02:58:31,459.7830625,445.28909375,99.23,96.848,1.7020578125,52.530338,2306,30.0,6499.32,25ns_2319b_2306_1964_2060_144bpi_22inj
6638,315623,315648,51640,2018-05-02 16:41:30,2018-05-02 21:30:32,2018-05-03 11:51:11,2018-05-03 11:57:48,509.69409375,469.319875,96.069,92.079,1.730954296875,56.981998,2162,30.0,6499.32,25ns_2175b_2162_1874_1964_144bpi_19inj
6637,315561,315621,,2018-05-02 12:27:45,,,2018-05-02 16:41:30,0.0,0.0,,,0.0,,,,0.0,
6636,315547,315557,9432,2018-05-02 07:03:58,2018-05-02 09:41:43,2018-05-02 12:18:54,2018-05-02 12:27:45,124.31015625,112.3886875,93.956,90.41,1.52596328125,57.957973,1874,30.0,6499.32,25ns_1887b_1874_1694_1772_144bpi_19inj
6635,,,,2018-05-02 06:49:07,,,2018-05-02 07:03:58,0.0,0.0,,,0.0,,,,0.0,
6634,315545,315546,,2018-05-02 05:01:09,,,2018-05-02 06:49:07,0.0,0.0,,,0.0,,,,0.0,
6633,315542,315543,2791,2018-05-02 02:29:45,2018-05-02 04:08:50,2018-05-02 04:55:21,2018-05-02 05:01:09,37.62002734375,36.4153984375,100.0,96.798,1.534641992188,58.287594,1874,30.0,6499.2,25ns_1887b_1874_1694_1772_144bpi_19inj
6632,315539,315541,,2018-05-02 00:30:08,,,2018-05-02 02:29:45,0.0,0.0,,,0.0,,,,0.0,
6631,315537,315537,,2018-05-01 23:27:46,,,2018-05-02 00:30:08,0.0,0.0,,,0.0,,,,0.0,
6630,315530,315536,,2018-05-01 20:51:03,,,2018-05-01 23:27:46,0.0,0.0,,,0.0,,,,0.0,
6629,315492,315512,38137,2018-05-01 07:14:03,2018-05-01 10:07:32,2018-05-01 20:43:08,2018-05-01 20:51:03,392.04746875,374.1301875,98.382,95.43,1.602418652344,60.861839,1874,30.0,6499.32,25ns_1887b_1874_1694_1772_144bpi_19inj
6628,315487,315490,43282,2018-04-30 17:34:13,2018-04-30 19:07:27,2018-05-01 07:08:50,2018-05-01 07:14:03,354.57275,339.16590625,97.632,95.655,1.313730273438,60.804989,1538,30.0,6499.2,25ns_1551b_1538_1404_1467_144bpi_16inj
6627,315486,315486,,2018-04-30 16:20:42,,,2018-04-30 17:34:13,0.0,0.0,,,0.0,,,,0.0,
6626,315474,315478,,2018-04-30 14:45:37,,,2018-04-30 16:20:42,0.0,0.0,,,0.0,,,,0.0,
6625,315428,315472,,2018-04-30 11:10:35,,,2018-04-30 14:45:37,0.0,0.0,,,0.0,,,,0.0,
6624,315419,315420,40315,2018-04-29 22:21:43,2018-04-29 23:52:54,2018-04-30 11:04:49,2018-04-30 11:10:35,260.265421875,254.460484375,100.0,97.77,0.995316699219,58.324291,1214,30.0,6499.32,25ns_1227b_1214_1054_1102_144bpi_14inj
6623,315407,315417,,2018-04-29 18:03:41,,,2018-04-29 22:21:43,0.0,0.0,,,0.0,,,,0.0,
6622,315373,315406,,2018-04-29 13:46:21,,,2018-04-29 18:03:41,0.0,0.0,,,0.0,,,,0.0,
6621,315358,315366,37154,2018-04-29 00:48:01,2018-04-29 03:16:59,2018-04-29 13:36:14,2018-04-29 13:46:21,264.780375,240.07175,94.375,90.668,1.092166796875,63.999577,1214,30.0,6499.32,25ns_1227b_1214_1054_1102_144bpi_14inj
6620,315353,315357,18444,2018-04-28 16:43:41,2018-04-28 19:31:27,2018-04-29 00:38:51,2018-04-29 00:48:01,155.5324375,151.4540625,100.0,97.378,1.071214648438,62.771809,1214,30.0,6499.32,25ns_1227b_1214_1054_1102_144bpi_14inj
6619,315341,315351,,2018-04-28 07:14:10,,,2018-04-28 16:43:41,0.0,0.0,,,0.0,,,,0.0,
6618,315331,315339,14611,2018-04-27 23:28:04,2018-04-28 03:05:12,2018-04-28 07:08:43,2018-04-28 07:14:10,95.033953125,92.4119296875,100.0,97.241,0.783583154297,57.23122,974,30.0,6499.32,25ns_987b_974_878_917_144bpi_13inj
6617,315274,315322,31242,2018-04-27 11:23:34,2018-04-27 14:40:39,2018-04-27 23:21:21,2018-04-27 23:28:04,181.6014375,177.182328125,99.84,97.567,0.820939257813,59.959625,974,30.0,6499.32,25ns_987b_974_878_917_144bpi_13inj
6616,315260,315273,30864,2018-04-26 23:09:44,2018-04-27 02:44:14,2018-04-27 11:18:38,2018-04-27 11:23:34,181.21090625,160.616,91.725,88.635,0.843972167969,61.705254,974,30.0,6499.32,25ns_987b_974_876_912_96bpi_17inj
6615,315193,315259,18647,2018-04-26 07:15:48,2018-04-26 17:54:05,2018-04-26 23:04:52,2018-04-26 23:09:44,78.084328125,57.99683203125,77.598,74.275,0.530741113281,63.993752,590,30.0,6499.32,25ns_603b_590_526_547_96bpi_13inj
6614,315182,315190,19209,2018-04-25 23:57:48,2018-04-26 01:46:32,2018-04-26 07:06:41,2018-04-26 07:15:48,81.9935859375,75.3521484375,96.012,91.9,0.546976074219,66.06324,590,30.0,6499.32,25ns_603b_590_524_542_48bpi_17inj
6613,315174,315180,1605,2018-04-25 20:58:43,2018-04-25 23:23:51,2018-04-25 23:50:36,2018-04-25 23:57:48,7.243028320313,5.542249023438,82.793,76.518,0.522797558594,63.142982,590,30.0,6499.32,25ns_603b_590_524_542_48bpi_17inj
6612,315114,315172,30942,2018-04-25 07:15:19,2018-04-25 12:16:58,2018-04-25 20:52:40,2018-04-25 20:58:43,115.5917421875,94.5408203125,86.859,81.789,0.524393603516,63.335751,590,30.0,6499.32,25ns_603b_590_524_542_48bpi_17inj
6611,315086,315112,37967,2018-04-24 16:57:55,2018-04-24 20:35:26,2018-04-25 07:08:13,2018-04-25 07:15:19,63.216890625,57.95382421875,95.462,91.675,0.266674731445,62.817661,302,30.0,6499.32,25ns_315b_302_237_240_48bpi_11inj
6610,314963,315085,,2018-04-24 03:58:54,,,2018-04-24 16:57:55,0.0,0.0,,,0.0,,,,0.0,
6609,,,,2018-04-24 02:10:29,,,2018-04-24 03:58:54,0.0,0.0,,,0.0,,,,0.0,
6608,,,,2018-04-24 01:29:17,,,2018-04-24 02:10:29,0.0,0.0,,,0.0,,,,0.0,
6607,,,,2018-04-24 01:15:54,,,2018-04-24 01:29:17,0.0,0.0,,,0.0,,,,0.0,
6606,,,,2018-04-23 23:04:53,,,2018-04-24 01:15:54,0.0,0.0,,,0.0,,,,0.0,
6605,314954,314962,,2018-04-23 20:11:06,,,2018-04-23 23:04:53,0.0,0.0,,,0.0,,,,0.0,
6604,,,,2018-04-23 18:07:21,,,2018-04-23 20:11:06,0.0,0.0,,,0.0,,,,0.0,
6603,,,,2018-04-23 17:01:33,,,2018-04-23 18:07:21,0.0,0.0,,,0.0,,,,0.0,
6602,,,,2018-04-23 14:37:56,,,2018-04-23 17:01:33,0.0,0.0,,,0.0,,,,0.0,
6601,,,,2018-04-23 11:59:01,,,2018-04-23 14:37:56,0.0,0.0,,,0.0,,,,0.0,
6600,,,,2018-04-23 11:13:56,,,2018-04-23 11:59:01,0.0,0.0,,,0.0,,,,0.0,
6599,,,,2018-04-23 10:35:02,,,2018-04-23 11:13:56,0.0,0.0,,,0.0,,,,0.0,
6598,,,,2018-04-23 09:46:06,,,2018-04-23 10:35:02,0.0,0.0,,,0.0,,,,0.0,
6597,,,,2018-04-23 07:44:56,,,2018-04-23 09:46:06,0.0,0.0,,,0.0,,,,0.0,
6596,314892,314894,,2018-04-23 05:24:32,,,2018-04-23 07:44:56,0.0,0.0,,,0.0,,,,0.0,
6595,314880,314890,32669,2018-04-22 16:48:23,2018-04-22 20:14:51,2018-04-23 05:19:20,2018-04-23 05:24:32,39.0480390625,38.04693359375,100.0,97.436,0.266197949219,58.089012,326,30.0,6499.32,25ns_339b_326_206_266_12bpi_31inj
6594,314855,314878,33263,2018-04-22 03:12:39,2018-04-22 07:29:21,2018-04-22 16:43:44,2018-04-22 16:48:23,63.2464765625,48.78840625,81.444,77.14,0.27841809082,60.755653,326,30.0,6499.32,25ns_339b_326_206_266_12bpi_31inj
6593,314850,314854,,2018-04-22 00:15:34,,,2018-04-22 03:12:39,0.0,0.0,,,0.0,,,,0.0,
6592,314848,314848,10461,2018-04-21 17:16:57,2018-04-21 21:15:45,2018-04-22 00:10:06,2018-04-22 00:15:34,0.355704681396,0.349974273682,100.0,98.389,0.004756018448,37.593075,9,30.0,6499.32,Single_10b_9_2_2_BSRT_Calib_RampUp
6591,,,,2018-04-21 17:07:01,,,2018-04-21 17:16:57,0.0,0.0,,,0.0,,,,0.0,
6590,314846,314847,,2018-04-21 16:26:50,,,2018-04-21 17:07:01,0.0,0.0,,,0.0,,,,0.0,
6589,314845,314845,,2018-04-21 16:01:05,,,2018-04-21 16:26:50,0.0,0.0,,,0.0,,,,0.0,
6588,314844,314844,,2018-04-21 14:18:04,,,2018-04-21 16:01:05,0.0,0.0,,,0.0,,,,0.0,
6587,314836,314843,,2018-04-21 12:33:35,,,2018-04-21 14:18:04,0.0,0.0,,,0.0,,,,0.0,
6586,,,,2018-04-21 11:58:44,,,2018-04-21 12:33:35,0.0,0.0,,,0.0,,,,0.0,
6585,314819,314835,,2018-04-21 09:01:41,,,2018-04-21 11:58:44,0.0,0.0,,,0.0,,,,0.0,
6584,314814,314816,24649,2018-04-20 23:52:14,2018-04-21 02:04:19,2018-04-21 08:55:08,2018-04-21 09:01:41,9.354299804688,8.542084960938,100.0,91.317,0.050651782227,58.117897,62,30.0,6499.32,no_value
6583,314806,314812,21098,2018-04-20 16:32:08,2018-04-20 17:48:22,2018-04-20 23:40:00,2018-04-20 23:52:14,5.846875,5.279705078125,98.801,90.3,0.034028417969,39.044231,62,30.0,6499.32,25ns_75b_62_32_62_12bpi_9inj
6582,314804,314804,,2018-04-20 15:49:54,,,2018-04-20 16:32:08,0.0,0.0,,,0.0,,,,0.0,
6581,314778,314803,,2018-04-20 13:13:38,,,2018-04-20 15:49:54,0.0,0.0,,,0.0,,,,0.0,
6580,314766,314773,,2018-04-20 10:27:37,,,2018-04-20 13:13:38,0.0,0.0,,,0.0,,,,0.0,
6579,314744,314764,42921,2018-04-19 20:45:21,2018-04-19 22:22:37,2018-04-20 10:17:58,2018-04-20 10:27:37,13.620438476563,10.807749023438,90.352,79.349,0.053422027588,61.296478,62,30.0,6499.32,25ns_75b_62_32_62_12bpi_9inj
6578,314741,314743,,2018-04-19 19:44:13,,,2018-04-19 20:45:21,0.0,0.0,,,0.0,,,,0.0,
6577,314740,314740,,2018-04-19 18:30:14,,,2018-04-19 19:44:13,0.0,0.0,,,0.0,,,,0.0,
6576,314705,314739,,2018-04-19 10:16:51,,,2018-04-19 18:30:14,0.0,0.0,,,0.0,,,,0.0,
6575,314667,314674,,2018-04-19 08:06:21,,,2018-04-19 10:16:51,0.0,0.0,,,0.0,,,,0.0,
6574,314610,314665,41613,2018-04-18 11:31:10,2018-04-18 20:28:05,2018-04-19 08:01:38,2018-04-19 08:06:21,1.521950561523,1.275020507813,87.703,83.775,0.005797290039,51.551567,8,30.0,6499.32,Single_12b_8_8_8_2018
6573,314552,314607,24055,2018-04-17 21:30:40,2018-04-17 22:29:29,2018-04-18 05:10:23,2018-04-18 11:31:10,0.139168869019,0.088909591675,69.435,63.886,7.87219858E-4,28.000957,2,30.0,6499.32,Single_3b_2_2_2
6572,314548,314550,,2018-04-17 20:25:18,,,2018-04-17 21:30:40,0.0,0.0,,,0.0,,,,0.0,
6571,314536,314545,,2018-04-17 18:26:36,,,2018-04-17 20:25:18,0.0,0.0,,,0.0,,,,0.0,
6570,314458,314530,26722,2018-04-17 09:00:23,2018-04-17 10:54:13,2018-04-17 18:19:35,2018-04-17 18:26:36,0.261980682373,0.171150878906,69.448,65.33,0.001658045006,58.975708,2,30.0,6499.32,Single_3b_2_2_2
6569,314449,314455,,2018-04-17 05:06:40,,,2018-04-17 09:00:23,0.0,0.0,,,0.0,,,,0.0,
6568,314446,314448,,2018-04-17 02:41:06,,,2018-04-17 05:06:40,0.0,0.0,,,0.0,,,,0.0,
6567,314439,314444,,2018-04-16 22:14:27,,,2018-04-17 02:41:06,0.0,0.0,,,0.0,,,,0.0,
6566,314436,314436,,2018-04-16 18:54:13,,,2018-04-16 22:14:27,0.0,0.0,,,0.0,,,,0.0,
6565,314402,314435,,2018-04-16 12:18:24,,,2018-04-16 18:54:13,0.0,0.0,,,0.0,,,,0.0,
6564,314359,314397,,2018-04-16 06:42:29,,,2018-04-16 12:18:24,0.0,0.0,,,0.0,,,,0.0,
6563,314355,314357,,2018-04-16 02:51:50,,,2018-04-16 06:42:29,0.0,0.0,,,0.0,,,,0.0,
6562,314352,314354,,2018-04-15 19:43:51,,,2018-04-16 02:51:50,0.0,0.0,,,0.0,,,,0.0,
6561,314344,314351,,2018-04-15 12:43:28,,,2018-04-15 19:43:51,0.0,0.0,,,0.0,,,,0.0,
6560,314334,314341,,2018-04-15 03:41:26,,,2018-04-15 12:43:28,0.0,0.0,,,0.0,,,,0.0,
6559,314329,314333,,2018-04-14 19:26:59,,,2018-04-15 03:41:26,0.0,0.0,,,0.0,,,,0.0,
6558,314328,314328,,2018-04-14 14:35:19,,,2018-04-14 19:26:59,0.0,0.0,,,0.0,,,,0.0,
6557,314325,314327,,2018-04-14 12:51:19,,,2018-04-14 14:35:19,0.0,0.0,,,0.0,,,,0.0,
6556,314288,314324,,2018-04-14 06:38:05,,,2018-04-14 12:51:19,0.0,0.0,,,0.0,,,,0.0,
6555,314280,314283,,2018-04-14 04:12:41,,,2018-04-14 06:38:05,0.0,0.0,,,0.0,,,,0.0,
6554,314158,314278,,2018-04-13 10:27:26,,,2018-04-14 04:12:41,0.0,0.0,,,0.0,,,,0.0,
6553,314139,314155,,2018-04-13 02:55:08,,,2018-04-13 10:27:26,0.0,0.0,,,0.0,,,,0.0,
6552,314137,314138,,2018-04-13 01:00:11,,,2018-04-13 02:55:08,0.0,0.0,,,0.0,,,,0.0,
6551,,,,2018-04-12 23:50:36,,,2018-04-13 01:00:11,0.0,0.0,,,0.0,,,,0.0,
6550,,,,2018-04-12 23:18:46,,,2018-04-12 23:50:36,0.0,0.0,,,0.0,,,,0.0,
6549,,,,2018-04-12 22:38:03,,,2018-04-12 23:18:46,0.0,0.0,,,0.0,,,,0.0,
6548,314133,314134,,2018-04-12 21:45:45,,,2018-04-12 22:38:03,0.0,0.0,,,0.0,,,,0.0,
6547,314132,314132,,2018-04-12 19:24:30,,,2018-04-12 21:45:45,0.0,0.0,,,0.0,,,,0.0,
6546,314096,314126,,2018-04-12 12:55:35,,,2018-04-12 19:24:30,0.0,0.0,,,0.0,,,,0.0,
6545,314078,314094,,2018-04-12 05:52:48,,,2018-04-12 12:55:35,0.0,0.0,,,0.0,,,,0.0,
6544,314072,314076,,2018-04-12 03:46:28,,,2018-04-12 05:52:48,0.0,0.0,,,0.0,,,,0.0,
6543,314067,314070,,2018-04-12 01:44:09,,,2018-04-12 03:46:28,0.0,0.0,,,0.0,,,,0.0,
6542,314063,314066,,2018-04-11 20:09:37,,,2018-04-12 01:44:09,0.0,0.0,,,0.0,,,,0.0,
6541,314056,314062,,2018-04-11 16:53:43,,,2018-04-11 20:09:37,0.0,0.0,,,0.0,,,,0.0,
6540,314026,314055,,2018-04-11 07:49:52,,,2018-04-11 16:53:43,0.0,0.0,,,0.0,,,,0.0,
6539,314019,314019,,2018-04-11 06:38:50,,,2018-04-11 07:49:52,0.0,0.0,,,0.0,,,,0.0,
6538,,,,2018-04-11 04:43:11,,,2018-04-11 06:38:50,0.0,0.0,,,0.0,,,,0.0,
6537,313944,313947,,2018-04-10 12:43:50,,,2018-04-11 04:43:11,0.0,0.0,,,0.0,,,,0.0,
6536,313889,313916,,2018-04-10 04:22:55,,,2018-04-10 12:43:50,0.0,0.0,,,0.0,,,,0.0,
6535,,,,2018-04-10 02:44:06,,,2018-04-10 04:22:55,0.0,0.0,,,0.0,,,,0.0,
6534,,,,2018-04-10 01:20:29,,,2018-04-10 02:44:06,0.0,0.0,,,0.0,,,,0.0,
6533,,,,2018-04-10 00:28:37,,,2018-04-10 01:20:29,0.0,0.0,,,0.0,,,,0.0,
6532,,,,2018-04-09 20:15:36,,,2018-04-10 00:28:37,0.0,0.0,,,0.0,,,,0.0,
6531,,,,2018-04-09 15:47:02,,,2018-04-09 20:15:36,0.0,0.0,,,0.0,,,,0.0,
6530,,,,2018-04-09 11:50:12,,,2018-04-09 15:47:02,0.0,0.0,,,0.0,,,,0.0,
6529,313797,313799,,2018-04-09 06:38:25,,,2018-04-09 11:50:12,0.0,0.0,,,0.0,,,,0.0,
6528,313792,313795,,2018-04-08 21:50:01,,,2018-04-09 06:38:25,0.0,0.0,,,0.0,,,,0.0,
6527,313780,313785,,2018-04-08 11:56:33,,,2018-04-08 21:50:01,0.0,0.0,,,0.0,,,,0.0,
6526,313776,313778,,2018-04-08 10:27:04,,,2018-04-08 11:56:33,0.0,0.0,,,0.0,,,,0.0,
6525,313771,313773,,2018-04-08 09:07:00,,,2018-04-08 10:27:04,0.0,0.0,,,0.0,,,,0.0,
6524,313767,313769,,2018-04-08 07:34:33,,,2018-04-08 09:07:00,0.0,0.0,,,0.0,,,,0.0,
6523,,,,2018-04-08 03:34:01,,,2018-04-08 07:34:33,0.0,0.0,,,0.0,,,,0.0,
6522,,,,2018-04-07 18:45:24,,,2018-04-08 03:34:01,0.0,0.0,,,0.0,,,,0.0,
6521,313746,313759,,2018-04-07 13:29:57,,,2018-04-07 18:45:24,0.0,0.0,,,0.0,,,,0.0,
6520,313705,313741,,2018-04-07 03:02:23,,,2018-04-07 13:29:57,0.0,0.0,,,0.0,,,,0.0,
6519,313701,313704,,2018-04-07 01:19:58,,,2018-04-07 03:02:23,0.0,0.0,,,0.0,,,,0.0,
6518,313696,313699,,2018-04-06 23:30:29,,,2018-04-07 01:19:58,0.0,0.0,,,0.0,,,,0.0,
6517,313688,313694,,2018-04-06 21:06:21,,,2018-04-06 23:30:29,0.0,0.0,,,0.0,,,,0.0,
6516,313660,313687,,2018-04-06 16:10:39,,,2018-04-06 21:06:21,0.0,0.0,,,0.0,,,,0.0,
6515,313644,313657,,2018-04-06 14:52:27,,,2018-04-06 16:10:39,0.0,0.0,,,0.0,,,,0.0,
6514,313570,313641,,2018-04-06 07:26:46,,,2018-04-06 14:52:27,0.0,0.0,,,0.0,,,,0.0,
6513,313561,313568,,2018-04-06 02:54:31,,,2018-04-06 07:26:46,0.0,0.0,,,0.0,,,,0.0,
6512,,,,2018-04-05 23:11:56,,,2018-04-06 02:54:31,0.0,0.0,,,0.0,,,,0.0,
6511,313558,313558,,2018-04-05 21:32:43,,,2018-04-05 23:11:56,0.0,0.0,,,0.0,,,,0.0,
6510,313551,313557,,2018-04-05 18:49:02,,,2018-04-05 21:32:43,0.0,0.0,,,0.0,,,,0.0,
6509,313426,313550,,2018-04-05 09:40:45,,,2018-04-05 18:49:02,0.0,0.0,,,0.0,,,,0.0,
6508,313420,313423,,2018-04-05 06:52:21,,,2018-04-05 09:40:45,0.0,0.0,,,0.0,,,,0.0,
6507,313416,313418,,2018-04-05 04:03:03,,,2018-04-05 06:52:21,0.0,0.0,,,0.0,,,,0.0,
6506,,,,2018-04-05 01:17:21,,,2018-04-05 04:03:03,0.0,0.0,,,0.0,,,,0.0,
6505,313294,313414,,2018-04-04 01:17:56,,,2018-04-05 01:17:21,0.0,0.0,,,0.0,,,,0.0,
6504,313291,313293,,2018-04-03 22:08:31,,,2018-04-04 01:17:56,0.0,0.0,,,0.0,,,,0.0,
6503,313280,313288,,2018-04-03 14:42:10,,,2018-04-03 22:08:31,0.0,0.0,,,0.0,,,,0.0,
6502,313255,313255,,2018-04-03 12:07:10,,,2018-04-03 14:42:10,0.0,0.0,,,0.0,,,,0.0,
6501,313216,313245,,2018-04-03 03:18:30,,,2018-04-03 12:07:10,0.0,0.0,,,0.0,,,,0.0,
6500,,,,2018-04-03 01:34:29,,,2018-04-03 03:18:30,0.0,0.0,,,0.0,,,,0.0,
6499,,,,2018-04-02 23:53:52,,,2018-04-03 01:34:29,0.0,0.0,,,0.0,,,,0.0,
6498,,,,2018-04-02 20:38:27,,,2018-04-02 23:53:52,0.0,0.0,,,0.0,,,,0.0,
6497,313206,313211,,2018-04-02 12:03:12,,,2018-04-02 20:38:27,0.0,0.0,,,0.0,,,,0.0,
6496,313192,313204,,2018-04-02 07:53:43,,,2018-04-02 12:03:12,0.0,0.0,,,0.0,,,,0.0,
6495,,,,2018-04-01 20:15:24,,,2018-04-02 07:53:43,0.0,0.0,,,0.0,,,,0.0,
6494,,,,2018-04-01 18:16:42,,,2018-04-01 20:15:24,0.0,0.0,,,0.0,,,,0.0,
6493,313183,313186,,2018-04-01 13:28:14,,,2018-04-01 18:16:42,0.0,0.0,,,0.0,,,,0.0,
6492,313175,313182,,2018-04-01 03:22:36,,,2018-04-01 13:28:14,0.0,0.0,,,0.0,,,,0.0,
6491,,,,2018-04-01 01:06:58,,,2018-04-01 03:22:36,0.0,0.0,,,0.0,,,,0.0,
6490,,,,2018-03-31 22:56:43,,,2018-04-01 01:06:58,0.0,0.0,,,0.0,,,,0.0,
6489,,,,2018-03-31 20:26:45,,,2018-03-31 22:56:43,0.0,0.0,,,0.0,,,,0.0,
6488,,,,2018-03-31 18:51:56,,,2018-03-31 20:26:45,0.0,0.0,,,0.0,,,,0.0,
6487,,,,2018-03-31 16:59:26,,,2018-03-31 18:51:56,0.0,0.0,,,0.0,,,,0.0,
6486,313163,313170,,2018-03-31 14:22:41,,,2018-03-31 16:59:26,0.0,0.0,,,0.0,,,,0.0,
6485,,,,2018-03-31 13:08:39,,,2018-03-31 14:22:41,0.0,0.0,,,0.0,,,,0.0,
6484,313159,313161,,2018-03-30 23:06:53,,,2018-03-31 13:08:39,0.0,0.0,,,0.0,,,,0.0,
6483,,,,2018-03-30 19:03:55,,,2018-03-30 23:06:53,0.0,0.0,,,0.0,,,,0.0,
6482,313128,313142,,2018-03-29 20:20:26,,,2018-03-30 19:03:55,0.0,0.0,,,0.0,,,,0.0,
6481,,,,2018-03-29 19:42:51,,,2018-03-29 20:20:26,0.0,0.0,,,0.0,,,,0.0,
6480,,,,2018-03-29 17:14:20,,,2018-03-29 19:42:51,0.0,0.0,,,0.0,,,,0.0,
6479,313106,313127,,2018-03-29 03:49:05,,,2018-03-29 17:14:20,0.0,0.0,,,0.0,,,,0.0,
6478,,,,2018-03-28 22:36:00,,,2018-03-29 03:49:05,0.0,0.0,,,0.0,,,,0.0,
6477,312977,313105,,2018-03-28 06:07:18,,,2018-03-28 22:36:00,0.0,0.0,,,0.0,,,,0.0,
6476,,,,2018-03-28 04:41:09,,,2018-03-28 06:07:18,0.0,0.0,,,0.0,,,,0.0,
6475,,,,2018-03-28 00:56:56,,,2018-03-28 04:41:09,0.0,0.0,,,0.0,,,,0.0,
6474,312970,312974,,2018-03-27 05:30:45,,,2018-03-28 00:56:56,0.0,0.0,,,0.0,,,,0.0,
6473,,,,2018-03-27 02:07:19,,,2018-03-27 05:30:45,0.0,0.0,,,0.0,,,,0.0,
6472,,,,2018-03-27 00:51:18,,,2018-03-27 02:07:19,0.0,0.0,,,0.0,,,,0.0,
6471,312728,312851,,2018-03-26 06:15:37,,,2018-03-27 00:51:18,0.0,0.0,,,0.0,,,,0.0,
6470,312669,312727,,2018-03-24 08:19:58,,,2018-03-26 06:15:37,0.0,0.0,,,0.0,,,,0.0,
6469,312300,312668,138747,2018-03-20 18:12:04,2018-03-22 17:47:31,2018-03-24 08:19:58,2018-03-24 08:19:58,0.0,0.0,85.97,,0.0,0.0,0,0.0,449.88,B1B2_bunch_scan_LBDS_AG
6468,312280,312280,,2018-03-20 16:26:43,,,2018-03-20 18:12:04,0.0,0.0,,,0.0,,,,0.0,
